symbol,price,timestamp
eth_usd,268.46,1559373115459
eth_usd,268.47,1559373116459
eth_usd,268.45,1559373118459
eth_usd,268.46,1559373119459
btc_usd,8519.75,1559373121365
btc_usd,8520.29,1559373122365
eth_usd,268.43,1559373122459
eth_usd,268.42,1559373123459
btc_usd,8520.2,1559373124365
eth_usd,268.41,1559373124459
btc_usd,8519.53,1559373125365
eth_usd,268.4,1559373125459
btc_usd,8519.44,1559373126365
btc_usd,8518.98,1559373127365
eth_usd,268.39,1559373127459
btc_usd,8518.9,1559373128365
btc_usd,8518.82,1559373129365
btc_usd,8518.74,1559373130365
eth_usd,268.38,1559373130459
btc_usd,8518.62,1559373131365
btc_usd,8518.61,1559373132365
btc_usd,8518.63,1559373135365
btc_usd,8518.34,1559373136365
btc_usd,8518.41,1559373137365
btc_usd,8518.5,1559373138365
eth_usd,268.36,1559373139459
btc_usd,8518.58,1559373141365
eth_usd,268.41,1559373141459
eth_usd,268.42,1559373142459
eth_usd,268.41,1559373143459
eth_usd,268.4,1559373144459
btc_usd,8518.96,1559373145365
btc_usd,8518.93,1559373147365
eth_usd,268.39,1559373148460
btc_usd,8518.89,1559373149365
btc_usd,8518.9,1559373151365
btc_usd,8518.91,1559373152365
btc_usd,8518.99,1559373153365
btc_usd,8519.89,1559373154365
eth_usd,268.48,1559373154459
btc_usd,8520.44,1559373155365
eth_usd,268.53,1559373155459
btc_usd,8520.69,1559373156365
btc_usd,8520.78,1559373157365
eth_usd,268.52,1559373157458
btc_usd,8520.87,1559373158365
btc_usd,8520.88,1559373159365
btc_usd,8521.63,1559373160365
btc_usd,8521.8,1559373161365
btc_usd,8521.88,1559373162365
eth_usd,268.51,1559373162459
btc_usd,8522.01,1559373163365
eth_usd,268.52,1559373163459
btc_usd,8522.18,1559373164365
eth_usd,268.56,1559373164459
btc_usd,8522.1,1559373167365
eth_usd,268.55,1559373168459
eth_usd,268.52,1559373169459
btc_usd,8521.85,1559373173365
btc_usd,8521.76,1559373174365
btc_usd,8521.65,1559373175365
eth_usd,268.48,1559373175459
btc_usd,8521.82,1559373176365
eth_usd,268.47,1559373176459
btc_usd,8521.78,1559373179365
eth_usd,268.45,1559373179460
btc_usd,8521.81,1559373181365
btc_usd,8521.86,1559373184365
btc_usd,8521.74,1559373185365
eth_usd,268.43,1559373185459
btc_usd,8521.66,1559373186365
eth_usd,268.44,1559373186459
btc_usd,8521.65,1559373187365
eth_usd,268.43,1559373187459
btc_usd,8521.52,1559373188365
btc_usd,8521.61,1559373189365
btc_usd,8521.54,1559373190365
eth_usd,268.44,1559373191459
eth_usd,268.5,1559373192459
btc_usd,8521.62,1559373193365
eth_usd,268.47,1559373193459
btc_usd,8521.67,1559373194365
eth_usd,268.48,1559373194459
btc_usd,8521.77,1559373195365
eth_usd,268.47,1559373195459
btc_usd,8521.83,1559373196365
btc_usd,8521.85,1559373197365
btc_usd,8521.73,1559373199365
btc_usd,8521.67,1559373201365
eth_usd,268.41,1559373201459
eth_usd,268.4,1559373202459
btc_usd,8521.61,1559373203365
btc_usd,8521.62,1559373205365
btc_usd,8521.46,1559373207365
btc_usd,8521.52,1559373208365
btc_usd,8521.53,1559373209365
btc_usd,8521.62,1559373210365
btc_usd,8521.71,1559373211365
eth_usd,268.33,1559373211459
btc_usd,8521.73,1559373212365
btc_usd,8521.76,1559373213365
eth_usd,268.38,1559373213459
btc_usd,8521.77,1559373214365
eth_usd,268.37,1559373215459
btc_usd,8521.76,1559373216365
btc_usd,8521.72,1559373217365
eth_usd,268.38,1559373217459
eth_usd,268.37,1559373218459
btc_usd,8521.35,1559373219365
btc_usd,8520.85,1559373220365
eth_usd,268.36,1559373220459
btc_usd,8520.17,1559373221365
eth_usd,268.35,1559373221459
btc_usd,8520.09,1559373222365
eth_usd,268.31,1559373223459
btc_usd,8520.01,1559373224365
eth_usd,268.3,1559373224459
btc_usd,8520.06,1559373225365
eth_usd,268.28,1559373225459
btc_usd,8519.98,1559373226365
btc_usd,8520.13,1559373228365
eth_usd,268.31,1559373228459
btc_usd,8520.25,1559373229365
eth_usd,268.33,1559373229459
btc_usd,8521.41,1559373230365
eth_usd,268.39,1559373230459
btc_usd,8521.5,1559373231365
eth_usd,268.43,1559373231459
btc_usd,8521.59,1559373232366
btc_usd,8521.67,1559373233365
eth_usd,268.41,1559373233459
btc_usd,8521.7,1559373234365
eth_usd,268.39,1559373234459
btc_usd,8521.71,1559373235365
btc_usd,8521.72,1559373238365
eth_usd,268.38,1559373239459
btc_usd,8521.74,1559373242365
eth_usd,268.39,1559373242459
btc_usd,8521.78,1559373243365
btc_usd,8521.58,1559373244365
eth_usd,268.4,1559373247459
btc_usd,8521.66,1559373249365
btc_usd,8521.83,1559373250366
eth_usd,268.41,1559373251459
btc_usd,8521.92,1559373252365
eth_usd,268.44,1559373252459
btc_usd,8521.91,1559373253366
eth_usd,268.45,1559373254459
btc_usd,8521.84,1559373255365
eth_usd,268.46,1559373255459
btc_usd,8521.86,1559373256365
eth_usd,268.44,1559373258459
eth_usd,268.43,1559373260459
eth_usd,268.42,1559373261459
btc_usd,8521.99,1559373262365
eth_usd,268.41,1559373263459
eth_usd,268.4,1559373265459
btc_usd,8522.03,1559373266365
eth_usd,268.39,1559373266459
btc_usd,8521.3,1559373269365
btc_usd,8521.02,1559373271366
btc_usd,8521.01,1559373272365
btc_usd,8520.07,1559373273365
eth_usd,268.31,1559373273460
btc_usd,8519.18,1559373274366
eth_usd,268.22,1559373274458
btc_usd,8519.26,1559373275365
btc_usd,8518.89,1559373276365
eth_usd,268.21,1559373276459
btc_usd,8518.73,1559373277365
btc_usd,8518.64,1559373278365
btc_usd,8517.69,1559373279365
eth_usd,268.2,1559373279459
btc_usd,8517.32,1559373280365
eth_usd,268.18,1559373280459
btc_usd,8517.23,1559373281365
eth_usd,268.16,1559373282459
btc_usd,8517.09,1559373283365
eth_usd,268.11,1559373283460
btc_usd,8517.3,1559373284365
btc_usd,8517.42,1559373285365
btc_usd,8517.33,1559373288365
btc_usd,8517.16,1559373289365
btc_usd,8517.15,1559373290365
eth_usd,268.09,1559373290459
eth_usd,268.12,1559373291459
eth_usd,268.1,1559373292459
btc_usd,8517.09,1559373293365
eth_usd,268.06,1559373293459
eth_usd,268.03,1559373296459
eth_usd,268.0,1559373297459
btc_usd,8517.13,1559373298365
eth_usd,267.96,1559373299459
eth_usd,267.95,1559373300459
btc_usd,8517.19,1559373301365
eth_usd,267.97,1559373302459
eth_usd,267.98,1559373303459
btc_usd,8517.45,1559373304365
eth_usd,268.01,1559373304459
btc_usd,8517.57,1559373305365
eth_usd,268.03,1559373305459
btc_usd,8517.67,1559373306365
eth_usd,268.06,1559373306459
btc_usd,8518.98,1559373307365
btc_usd,8519.07,1559373308365
eth_usd,268.15,1559373308459
btc_usd,8519.03,1559373309365
btc_usd,8519.62,1559373310365
eth_usd,268.16,1559373310459
btc_usd,8519.71,1559373311365
btc_usd,8519.87,1559373312365
eth_usd,268.17,1559373312459
btc_usd,8519.88,1559373313364
eth_usd,268.21,1559373313459
btc_usd,8520.01,1559373314365
btc_usd,8520.0,1559373315365
eth_usd,268.22,1559373315459
btc_usd,8520.05,1559373316365
btc_usd,8520.06,1559373317365
btc_usd,8520.07,1559373318365
eth_usd,268.23,1559373318459
btc_usd,8520.06,1559373319365
eth_usd,268.21,1559373319459
btc_usd,8520.14,1559373320365
eth_usd,268.19,1559373320459
btc_usd,8520.15,1559373321365
btc_usd,8519.71,1559373322365
eth_usd,268.18,1559373322459
btc_usd,8519.18,1559373323365
btc_usd,8519.19,1559373324365
btc_usd,8519.51,1559373325365
eth_usd,268.2,1559373325459
btc_usd,8519.63,1559373326365
eth_usd,268.18,1559373327459
btc_usd,8519.64,1559373329365
eth_usd,268.19,1559373329459
btc_usd,8519.14,1559373330365
eth_usd,268.2,1559373330459
btc_usd,8519.58,1559373331365
eth_usd,268.19,1559373331458
btc_usd,8519.57,1559373332365
eth_usd,268.18,1559373332459
btc_usd,8519.79,1559373334365
eth_usd,268.19,1559373334459
btc_usd,8519.83,1559373335365
eth_usd,268.2,1559373335459
btc_usd,8519.88,1559373336365
btc_usd,8519.93,1559373337367
eth_usd,268.22,1559373337459
btc_usd,8519.85,1559373338365
btc_usd,8519.89,1559373339366
eth_usd,268.24,1559373339459
btc_usd,8519.92,1559373340365
btc_usd,8519.95,1559373341365
eth_usd,268.25,1559373341459
btc_usd,8519.98,1559373342365
btc_usd,8520.02,1559373343365
btc_usd,8520.1,1559373344365
btc_usd,8520.16,1559373345365
btc_usd,8520.44,1559373346365
eth_usd,268.27,1559373346459
btc_usd,8520.22,1559373347365
eth_usd,268.28,1559373348459
eth_usd,268.29,1559373349459
eth_usd,268.3,1559373350459
btc_usd,8520.23,1559373353365
eth_usd,268.29,1559373353459
btc_usd,8520.25,1559373354365
eth_usd,268.28,1559373355459
btc_usd,8520.23,1559373356365
eth_usd,268.29,1559373361459
btc_usd,8520.21,1559373362365
eth_usd,268.28,1559373362459
btc_usd,8519.76,1559373363365
btc_usd,8519.8,1559373364366
eth_usd,268.29,1559373364459
btc_usd,8519.82,1559373365365
btc_usd,8519.87,1559373366365
btc_usd,8519.9,1559373367365
btc_usd,8519.93,1559373368365
btc_usd,8519.94,1559373370365
btc_usd,8519.96,1559373372365
eth_usd,268.3,1559373372459
btc_usd,8520.0,1559373373365
eth_usd,268.31,1559373373459
btc_usd,8520.05,1559373374365
btc_usd,8520.11,1559373375365
btc_usd,8520.15,1559373376366
eth_usd,268.32,1559373376459
btc_usd,8520.18,1559373377365
eth_usd,268.33,1559373377459
btc_usd,8520.75,1559373378365
eth_usd,268.35,1559373378459
btc_usd,8520.8,1559373379365
eth_usd,268.45,1559373379459
btc_usd,8520.81,1559373380365
eth_usd,268.39,1559373380459
btc_usd,8520.82,1559373381365
btc_usd,8520.57,1559373382365
btc_usd,8520.61,1559373383365
eth_usd,268.38,1559373384459
btc_usd,8520.92,1559373387365
eth_usd,268.39,1559373389459
eth_usd,268.38,1559373390459
eth_usd,268.37,1559373395459
eth_usd,268.38,1559373398459
eth_usd,268.37,1559373399459
btc_usd,8521.65,1559373400365
eth_usd,268.38,1559373401459
btc_usd,8521.82,1559373402365
eth_usd,268.39,1559373402459
eth_usd,268.43,1559373403459
eth_usd,268.45,1559373404459
btc_usd,8521.72,1559373405365
eth_usd,268.52,1559373405459
btc_usd,8521.85,1559373406365
eth_usd,268.54,1559373406459
btc_usd,8523.01,1559373407365
eth_usd,268.55,1559373407459
btc_usd,8523.11,1559373408365
btc_usd,8523.48,1559373409365
eth_usd,268.56,1559373409459
eth_usd,268.52,1559373410459
eth_usd,268.53,1559373411459
btc_usd,8523.49,1559373412365
eth_usd,268.52,1559373412459
eth_usd,268.51,1559373413459
btc_usd,8523.32,1559373414365
eth_usd,268.5,1559373414459
btc_usd,8523.2,1559373418365
btc_usd,8523.15,1559373420365
eth_usd,268.49,1559373420459
eth_usd,268.51,1559373421459
eth_usd,268.52,1559373425459
btc_usd,8523.21,1559373426365
eth_usd,268.53,1559373426459
btc_usd,8523.17,1559373427365
eth_usd,268.54,1559373428459
eth_usd,268.6,1559373429459
eth_usd,268.59,1559373430459
btc_usd,8523.25,1559373431365
btc_usd,8523.31,1559373432365
btc_usd,8523.22,1559373433365
btc_usd,8523.06,1559373435365
eth_usd,268.55,1559373435459
btc_usd,8523.03,1559373436365
eth_usd,268.54,1559373439459
btc_usd,8522.98,1559373441365
btc_usd,8522.95,1559373445365
eth_usd,268.55,1559373446459
eth_usd,268.56,1559373448458
btc_usd,8522.98,1559373450365
eth_usd,268.55,1559373454459
btc_usd,8523.25,1559373455365
eth_usd,268.57,1559373458459
btc_usd,8523.34,1559373460365
btc_usd,8523.42,1559373461366
eth_usd,268.59,1559373461459
btc_usd,8523.51,1559373462365
btc_usd,8523.59,1559373463365
eth_usd,268.6,1559373467459
btc_usd,8523.61,1559373468365
eth_usd,268.63,1559373468459
btc_usd,8523.7,1559373469365
eth_usd,268.62,1559373469459
eth_usd,268.63,1559373470459
eth_usd,268.62,1559373473459
eth_usd,268.61,1559373474459
eth_usd,268.6,1559373476459
btc_usd,8523.55,1559373477365
eth_usd,268.59,1559373477459
eth_usd,268.58,1559373478459
eth_usd,268.57,1559373479459
btc_usd,8523.56,1559373480365
eth_usd,268.58,1559373480459
eth_usd,268.61,1559373481459
eth_usd,268.64,1559373482459
btc_usd,8523.57,1559373484365
eth_usd,268.65,1559373484459
eth_usd,268.72,1559373485459
btc_usd,8523.54,1559373486365
eth_usd,268.82,1559373486459
eth_usd,268.81,1559373487459
eth_usd,268.82,1559373488459
btc_usd,8524.11,1559373490365
btc_usd,8524.17,1559373491365
eth_usd,268.83,1559373491459
btc_usd,8524.19,1559373492365
eth_usd,268.81,1559373492459
btc_usd,8523.54,1559373493365
eth_usd,268.78,1559373493459
btc_usd,8522.8,1559373494365
eth_usd,268.68,1559373494459
btc_usd,8522.54,1559373495365
eth_usd,268.65,1559373495459
btc_usd,8522.62,1559373496365
eth_usd,268.63,1559373496459
btc_usd,8523.16,1559373497365
eth_usd,268.62,1559373497458
btc_usd,8523.08,1559373498365
eth_usd,268.61,1559373498459
btc_usd,8523.04,1559373499365
btc_usd,8523.02,1559373500365
eth_usd,268.6,1559373500459
btc_usd,8523.11,1559373501365
btc_usd,8523.04,1559373502365
eth_usd,268.59,1559373502458
btc_usd,8522.92,1559373503366
eth_usd,268.58,1559373503459
btc_usd,8522.57,1559373504365
eth_usd,268.54,1559373504459
btc_usd,8522.27,1559373505365
btc_usd,8522.45,1559373506365
eth_usd,268.52,1559373506459
btc_usd,8522.44,1559373507365
btc_usd,8522.43,1559373508365
eth_usd,268.51,1559373508459
btc_usd,8522.24,1559373509365
eth_usd,268.5,1559373509459
btc_usd,8522.6,1559373510366
btc_usd,8521.03,1559373511365
eth_usd,268.47,1559373511459
btc_usd,8522.18,1559373512365
btc_usd,8522.2,1559373513365
eth_usd,268.5,1559373515459
btc_usd,8522.24,1559373516365
eth_usd,268.51,1559373516459
btc_usd,8522.53,1559373517365
eth_usd,268.52,1559373517459
btc_usd,8523.34,1559373518365
eth_usd,268.58,1559373518459
btc_usd,8523.42,1559373519365
btc_usd,8523.43,1559373520365
btc_usd,8522.18,1559373521366
btc_usd,8523.18,1559373522366
btc_usd,8522.68,1559373523365
eth_usd,268.52,1559373523459
btc_usd,8522.63,1559373524365
eth_usd,268.48,1559373524459
btc_usd,8522.21,1559373525365
eth_usd,268.47,1559373525459
btc_usd,8522.13,1559373526365
eth_usd,268.46,1559373526458
btc_usd,8522.47,1559373527366
btc_usd,8522.62,1559373528365
eth_usd,268.51,1559373528459
btc_usd,8522.67,1559373529365
btc_usd,8522.74,1559373530365
eth_usd,268.52,1559373530459
btc_usd,8522.81,1559373531365
eth_usd,268.55,1559373531459
btc_usd,8523.15,1559373532365
eth_usd,268.58,1559373532458
btc_usd,8523.24,1559373533365
btc_usd,8523.28,1559373534365
btc_usd,8523.45,1559373535366
btc_usd,8523.47,1559373536365
btc_usd,8523.51,1559373537365
btc_usd,8523.57,1559373538366
btc_usd,8523.58,1559373539365
btc_usd,8523.56,1559373540365
btc_usd,8523.55,1559373542365
btc_usd,8523.68,1559373543365
eth_usd,268.57,1559373543459
btc_usd,8522.57,1559373544365
btc_usd,8523.66,1559373545365
btc_usd,8523.64,1559373546365
btc_usd,8523.62,1559373547365
eth_usd,268.56,1559373547459
btc_usd,8523.6,1559373548365
btc_usd,8523.5,1559373549365
eth_usd,268.53,1559373549459
btc_usd,8523.48,1559373550365
eth_usd,268.56,1559373550459
eth_usd,268.53,1559373551459
eth_usd,268.52,1559373552459
btc_usd,8523.28,1559373553365
eth_usd,268.51,1559373553459
eth_usd,268.5,1559373554459
btc_usd,8522.97,1559373555365
eth_usd,268.49,1559373556459
btc_usd,8522.96,1559373557365
eth_usd,268.5,1559373557459
btc_usd,8522.94,1559373558365
btc_usd,8522.97,1559373562365
eth_usd,268.46,1559373562458
eth_usd,268.48,1559373563459
eth_usd,268.47,1559373564459
btc_usd,8522.95,1559373565365
btc_usd,8523.08,1559373567365
eth_usd,268.42,1559373567459
btc_usd,8523.09,1559373568365
eth_usd,268.41,1559373568459
btc_usd,8522.95,1559373570365
eth_usd,268.4,1559373570459
btc_usd,8522.94,1559373571365
eth_usd,268.39,1559373571459
btc_usd,8522.92,1559373572365
eth_usd,268.38,1559373572459
btc_usd,8522.88,1559373573365
eth_usd,268.37,1559373573459
btc_usd,8522.92,1559373574365
eth_usd,268.35,1559373576459
eth_usd,268.34,1559373578459
eth_usd,268.31,1559373580459
btc_usd,8522.51,1559373581365
eth_usd,268.3,1559373581459
btc_usd,8522.21,1559373582365
eth_usd,268.29,1559373582459
btc_usd,8521.37,1559373583365
eth_usd,268.26,1559373583459
btc_usd,8521.0,1559373584365
eth_usd,268.22,1559373584459
btc_usd,8520.88,1559373585365
eth_usd,268.21,1559373585459
btc_usd,8520.68,1559373586365
btc_usd,8520.59,1559373587365
eth_usd,268.22,1559373587459
btc_usd,8520.5,1559373588365
btc_usd,8519.99,1559373589365
eth_usd,268.2,1559373589459
btc_usd,8520.05,1559373590365
btc_usd,8520.08,1559373591365
eth_usd,268.23,1559373591459
btc_usd,8520.41,1559373592365
eth_usd,268.22,1559373592459
eth_usd,268.25,1559373593459
btc_usd,8520.42,1559373594365
btc_usd,8520.08,1559373595365
btc_usd,8519.66,1559373596365
eth_usd,268.24,1559373596459
btc_usd,8520.07,1559373597365
eth_usd,268.23,1559373598459
btc_usd,8519.99,1559373599365
eth_usd,268.24,1559373599459
eth_usd,268.26,1559373600459
btc_usd,8520.23,1559373601365
eth_usd,268.29,1559373601459
btc_usd,8520.26,1559373602365
eth_usd,268.32,1559373602459
btc_usd,8520.28,1559373603365
eth_usd,268.31,1559373603459
btc_usd,8520.44,1559373604365
btc_usd,8520.49,1559373605365
eth_usd,268.32,1559373605459
btc_usd,8520.5,1559373607365
btc_usd,8520.6,1559373608365
btc_usd,8520.61,1559373609365
btc_usd,8520.41,1559373612365
eth_usd,268.31,1559373612459
btc_usd,8520.46,1559373613365
eth_usd,268.3,1559373613459
eth_usd,268.29,1559373614459
btc_usd,8520.36,1559373615365
eth_usd,268.26,1559373616459
btc_usd,8520.31,1559373617365
eth_usd,268.25,1559373617459
btc_usd,8520.27,1559373618365
eth_usd,268.24,1559373618459
btc_usd,8520.26,1559373619365
eth_usd,268.25,1559373619459
eth_usd,268.24,1559373620459
btc_usd,8520.31,1559373621365
btc_usd,8520.28,1559373622365
eth_usd,268.22,1559373622459
btc_usd,8520.14,1559373623365
btc_usd,8520.08,1559373624365
eth_usd,268.23,1559373624459
eth_usd,268.21,1559373625459
btc_usd,8519.99,1559373626365
btc_usd,8519.72,1559373627365
eth_usd,268.22,1559373627459
btc_usd,8519.71,1559373628365
btc_usd,8520.09,1559373629365
btc_usd,8520.16,1559373630365
btc_usd,8520.08,1559373631365
eth_usd,268.23,1559373631459
btc_usd,8520.12,1559373633365
eth_usd,268.25,1559373633459
btc_usd,8520.29,1559373634365
eth_usd,268.29,1559373634459
btc_usd,8520.32,1559373635365
eth_usd,268.3,1559373635459
btc_usd,8520.39,1559373636365
eth_usd,268.32,1559373636459
btc_usd,8520.33,1559373637365
eth_usd,268.31,1559373638459
btc_usd,8520.3,1559373639365
eth_usd,268.3,1559373639459
btc_usd,8520.34,1559373640365
eth_usd,268.24,1559373640459
eth_usd,268.19,1559373641459
eth_usd,268.18,1559373643459
eth_usd,268.19,1559373645459
eth_usd,268.18,1559373647459
btc_usd,8520.44,1559373648365
btc_usd,8520.42,1559373649365
eth_usd,268.19,1559373649459
btc_usd,8520.33,1559373650365
btc_usd,8520.74,1559373652365
btc_usd,8520.34,1559373655365
btc_usd,8520.54,1559373657365
btc_usd,8520.52,1559373661365
eth_usd,268.18,1559373661459
btc_usd,8520.44,1559373662365
btc_usd,8520.28,1559373663365
eth_usd,268.14,1559373663459
btc_usd,8520.19,1559373664365
eth_usd,268.15,1559373664459
eth_usd,268.14,1559373665459
btc_usd,8519.61,1559373666365
btc_usd,8519.69,1559373667365
eth_usd,268.15,1559373667459
eth_usd,268.2,1559373668459
btc_usd,8519.27,1559373669365
eth_usd,268.3,1559373669459
eth_usd,268.31,1559373671459
eth_usd,268.32,1559373672459
eth_usd,268.37,1559373673459
btc_usd,8520.44,1559373675365
eth_usd,268.33,1559373675459
btc_usd,8520.21,1559373676365
eth_usd,268.25,1559373676459
eth_usd,268.24,1559373677459
btc_usd,8520.43,1559373678365
eth_usd,268.23,1559373678459
btc_usd,8520.45,1559373679365
eth_usd,268.22,1559373679459
btc_usd,8520.36,1559373681365
eth_usd,268.21,1559373681459
btc_usd,8520.32,1559373683365
eth_usd,268.2,1559373683459
btc_usd,8520.31,1559373684365
eth_usd,268.18,1559373684459
btc_usd,8520.32,1559373685365
btc_usd,8520.31,1559373688365
btc_usd,8520.27,1559373689365
btc_usd,8520.35,1559373690365
eth_usd,268.19,1559373692459
btc_usd,8520.26,1559373695365
btc_usd,8519.55,1559373696365
eth_usd,268.18,1559373696459
btc_usd,8519.59,1559373698365
btc_usd,8520.04,1559373700365
eth_usd,268.17,1559373700459
btc_usd,8520.0,1559373703365
btc_usd,8520.04,1559373707365
eth_usd,268.18,1559373707458
btc_usd,8520.25,1559373712365
eth_usd,268.23,1559373712459
eth_usd,268.24,1559373716459
eth_usd,268.25,1559373717459
eth_usd,268.24,1559373718459
eth_usd,268.23,1559373720459
btc_usd,8520.13,1559373721365
eth_usd,268.22,1559373721459
eth_usd,268.21,1559373722459
btc_usd,8520.17,1559373723365
eth_usd,268.22,1559373725459
eth_usd,268.23,1559373730459
eth_usd,268.22,1559373731459
eth_usd,268.23,1559373732459
eth_usd,268.22,1559373733459
btc_usd,8520.01,1559373734365
btc_usd,8520.16,1559373736365
eth_usd,268.2,1559373736459
btc_usd,8519.76,1559373737365
btc_usd,8519.07,1559373739365
btc_usd,8519.74,1559373740365
eth_usd,268.21,1559373742459
eth_usd,268.23,1559373745459
eth_usd,268.24,1559373746459
btc_usd,8519.75,1559373748365
eth_usd,268.26,1559373749459
btc_usd,8519.76,1559373750365
btc_usd,8520.17,1559373751365
btc_usd,8520.29,1559373752365
btc_usd,8520.22,1559373754365
btc_usd,8520.19,1559373755365
eth_usd,268.24,1559373755459
eth_usd,268.23,1559373758459
btc_usd,8520.13,1559373759365
eth_usd,268.21,1559373759459
btc_usd,8520.12,1559373760365
eth_usd,268.22,1559373760459
btc_usd,8520.29,1559373761365
eth_usd,268.24,1559373762459
eth_usd,268.26,1559373763459
eth_usd,268.23,1559373764459
eth_usd,268.24,1559373765459
btc_usd,8520.16,1559373766365
btc_usd,8520.17,1559373768365
btc_usd,8520.29,1559373770365
eth_usd,268.23,1559373771459
eth_usd,268.24,1559373773459
btc_usd,8520.16,1559373775365
eth_usd,268.23,1559373776459
eth_usd,268.22,1559373781459
eth_usd,268.21,1559373782460
eth_usd,268.22,1559373783459
btc_usd,8520.12,1559373784365
eth_usd,268.3,1559373786459
btc_usd,8520.13,1559373787365
eth_usd,268.4,1559373787459
btc_usd,8520.17,1559373788365
eth_usd,268.39,1559373788459
btc_usd,8520.62,1559373789365
eth_usd,268.42,1559373789459
eth_usd,268.44,1559373790459
eth_usd,268.46,1559373792459
eth_usd,268.47,1559373794459
btc_usd,8520.65,1559373795365
eth_usd,268.46,1559373796459
btc_usd,8520.9,1559373797365
btc_usd,8520.87,1559373800365
btc_usd,8521.0,1559373801365
eth_usd,268.44,1559373801459
btc_usd,8520.71,1559373802365
eth_usd,268.42,1559373802459
btc_usd,8520.7,1559373803365
eth_usd,268.41,1559373803459
eth_usd,268.4,1559373804459
btc_usd,8520.67,1559373805365
btc_usd,8520.84,1559373806365
eth_usd,268.39,1559373806459
eth_usd,268.52,1559373809459
btc_usd,8520.86,1559373810365
eth_usd,268.55,1559373810459
btc_usd,8520.84,1559373811365
eth_usd,268.56,1559373811459
btc_usd,8522.46,1559373812365
btc_usd,8522.99,1559373813365
btc_usd,8523.17,1559373814365
eth_usd,268.57,1559373814459
eth_usd,268.56,1559373815459
eth_usd,268.57,1559373817459
btc_usd,8523.65,1559373818365
eth_usd,268.58,1559373818459
btc_usd,8524.15,1559373819365
eth_usd,268.56,1559373819459
btc_usd,8523.97,1559373821365
btc_usd,8523.68,1559373822365
eth_usd,268.55,1559373822459
btc_usd,8523.72,1559373823365
eth_usd,268.56,1559373826459
eth_usd,268.55,1559373827459
btc_usd,8523.74,1559373828365
eth_usd,268.56,1559373828459
eth_usd,268.57,1559373833459
btc_usd,8524.17,1559373834365
btc_usd,8524.42,1559373835365
btc_usd,8524.49,1559373836365
eth_usd,268.64,1559373836460
btc_usd,8524.59,1559373837365
eth_usd,268.63,1559373837459
btc_usd,8524.67,1559373838365
eth_usd,268.65,1559373838459
btc_usd,8524.76,1559373839365
btc_usd,8524.78,1559373842365
btc_usd,8524.86,1559373844365
eth_usd,268.67,1559373844459
btc_usd,8525.25,1559373845365
eth_usd,268.68,1559373845459
btc_usd,8525.38,1559373846365
eth_usd,268.69,1559373846459
btc_usd,8525.41,1559373847365
eth_usd,268.71,1559373847459
eth_usd,268.7,1559373848459
btc_usd,8525.32,1559373849365
eth_usd,268.69,1559373849459
btc_usd,8526.35,1559373851365
btc_usd,8526.45,1559373852365
eth_usd,268.73,1559373852459
btc_usd,8526.72,1559373853365
btc_usd,8526.91,1559373854365
btc_usd,8527.75,1559373855365
eth_usd,268.72,1559373855459
btc_usd,8528.27,1559373856365
eth_usd,268.75,1559373856459
btc_usd,8528.37,1559373857365
btc_usd,8528.45,1559373858365
eth_usd,268.76,1559373858459
btc_usd,8529.11,1559373859365
btc_usd,8529.01,1559373860366
btc_usd,8528.59,1559373861365
eth_usd,268.74,1559373861459
btc_usd,8528.35,1559373862366
eth_usd,268.73,1559373862459
btc_usd,8528.31,1559373863365
eth_usd,268.63,1559373863459
btc_usd,8527.57,1559373864365
eth_usd,268.61,1559373864459
btc_usd,8527.81,1559373865365
eth_usd,268.62,1559373865459
eth_usd,268.6,1559373866459
btc_usd,8527.77,1559373868365
eth_usd,268.61,1559373868459
eth_usd,268.6,1559373869459
btc_usd,8527.78,1559373870365
eth_usd,268.62,1559373870459
btc_usd,8528.31,1559373871365
eth_usd,268.65,1559373871459
eth_usd,268.64,1559373872459
btc_usd,8528.52,1559373874365
btc_usd,8528.6,1559373875365
eth_usd,268.67,1559373875459
btc_usd,8528.68,1559373876365
eth_usd,268.72,1559373876459
btc_usd,8529.28,1559373877365
eth_usd,268.7,1559373877459
btc_usd,8529.16,1559373878366
eth_usd,268.73,1559373878459
btc_usd,8529.15,1559373879365
eth_usd,268.75,1559373879459
btc_usd,8529.16,1559373880365
eth_usd,268.77,1559373881459
btc_usd,8529.22,1559373882365
eth_usd,268.78,1559373882459
eth_usd,268.79,1559373883459
btc_usd,8528.89,1559373884365
btc_usd,8529.14,1559373885365
btc_usd,8529.64,1559373886365
eth_usd,268.8,1559373887459
btc_usd,8529.63,1559373889365
eth_usd,268.79,1559373889459
btc_usd,8529.32,1559373890365
btc_usd,8529.41,1559373891365
eth_usd,268.77,1559373891459
eth_usd,268.73,1559373892459
btc_usd,8529.42,1559373893365
eth_usd,268.68,1559373893459
btc_usd,8528.2,1559373894365
eth_usd,268.66,1559373894459
btc_usd,8528.03,1559373895365
eth_usd,268.68,1559373895459
btc_usd,8528.09,1559373896365
eth_usd,268.7,1559373896459
btc_usd,8528.45,1559373897365
eth_usd,268.78,1559373897459
btc_usd,8529.24,1559373898365
btc_usd,8529.55,1559373899365
eth_usd,268.98,1559373899459
btc_usd,8529.96,1559373900365
btc_usd,8530.34,1559373901365
eth_usd,269.01,1559373901459
